nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD,년,월,일,시각
58,133,0.0,0.0,0.0,65.0,1.0,6.0,1.2,2022,3,29,20
58,134,0.0,0.0,0.0,70.0,1.0,8.0,1.3,2022,3,29,20
58,135,0.0,0.0,0.0,70.0,1.0,8.0,1.2,2022,3,29,20
59,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,20
59,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,20
59,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,20
59,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.1,2022,3,29,20
59,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.0,2022,3,29,20
59,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.0,2022,3,29,20
59,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.9,2022,3,29,20
59,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.8,2022,3,29,20
59,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.7,2022,3,29,20
59,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.7,2022,3,29,20
59,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.6,2022,3,29,20
59,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.5,2022,3,29,20
59,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.4,2022,3,29,20
59,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.3,2022,3,29,20
59,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.3,2022,3,29,20
59,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,20
59,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,20
60,119,0.0,0.0,0.0,75.0,1.0,7.0,3.0,2022,3,29,20
60,120,0.0,0.0,0.0,75.0,1.0,8.0,4.6,2022,3,29,20
60,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1,2022,3,29,20
60,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,20
60,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,20
60,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,20
60,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,20
60,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,20
60,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,20
60,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,20
60,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,20
60,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,20
60,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,20
60,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,20
60,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,20
60,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,20
60,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,20
61,119,0.0,0.0,0.0,65.0,1.0,8.0,1.6,2022,3,29,20
61,120,0.0,0.0,0.0,70.0,1.0,8.0,1.5,2022,3,29,20
61,121,0.0,0.0,0.0,70.0,1.0,8.0,1.3,2022,3,29,20
61,122,0.0,0.0,0.0,70.0,1.0,8.0,1.2,2022,3,29,20
61,123,0.0,0.0,0.0,70.0,1.0,8.0,1.1,2022,3,29,20
61,124,0.0,0.0,0.0,65.0,1.0,8.0,0.9,2022,3,29,20
61,125,0.0,0.0,0.0,65.0,1.0,10.0,0.9,2022,3,29,20
61,126,0.0,0.0,0.0,65.0,1.0,10.0,0.9,2022,3,29,20
61,127,0.0,0.0,0.0,60.0,1.0,10.0,0.8,2022,3,29,20
61,128,0.0,0.0,0.0,55.0,1.0,10.0,0.7,2022,3,29,20
61,129,0.0,0.0,0.0,55.0,1.0,11.0,0.7,2022,3,29,20
61,130,0.0,0.0,0.0,55.0,1.0,11.0,0.8,2022,3,29,20
61,131,0.0,0.0,0.0,60.0,1.0,10.0,0.9,2022,3,29,20
61,132,0.0,0.0,0.0,65.0,1.0,9.0,0.9,2022,3,29,20
61,133,0.0,0.0,0.0,70.0,1.0,8.0,1.1,2022,3,29,20
61,134,0.0,0.0,0.0,65.0,1.0,8.0,1.1,2022,3,29,20
61,135,0.0,0.0,0.0,65.0,1.0,8.0,1.1,2022,3,29,20
62,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.7,2022,3,29,20
62,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.6,2022,3,29,20
62,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.5,2022,3,29,20
62,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.3,2022,3,29,20
62,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,20
62,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,20
62,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,20
62,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,20
62,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,20
62,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3,2022,3,29,20
62,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,20
62,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.0,2022,3,29,20
62,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,20
62,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,20
62,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,20
62,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
62,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,20
63,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,20
63,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,20
63,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,20
63,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,20
63,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,20
63,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,20
63,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1,2022,3,29,20
63,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,20
63,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,20
63,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,20
63,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,20
63,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,20
63,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,20
63,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
63,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,20
63,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,20
63,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,20
64,119,0.0,0.0,0.0,60.0,1.0,10.0,0.9,2022,3,29,20
64,120,0.0,0.0,0.0,65.0,1.0,9.0,1.1,2022,3,29,20
64,121,0.0,0.0,0.0,70.0,1.0,7.0,1.3,2022,3,29,20
64,122,0.0,0.0,0.0,70.0,1.0,7.0,1.4,2022,3,29,20
64,123,0.0,0.0,0.0,70.0,1.0,7.0,1.3,2022,3,29,20
64,124,0.0,0.0,0.0,70.0,1.0,6.0,1.2,2022,3,29,20
64,125,0.0,0.0,0.0,65.0,1.0,7.0,1.2,2022,3,29,20
64,126,0.0,0.0,0.0,65.0,1.0,7.0,1.1,2022,3,29,20
64,127,0.0,0.0,0.0,65.0,1.0,5.0,1.0,2022,3,29,20
64,128,0.0,0.0,0.0,65.0,1.0,6.0,0.9,2022,3,29,20
64,129,0.0,0.0,0.0,70.0,1.0,9.0,0.9,2022,3,29,20
64,130,0.0,0.0,0.0,65.0,1.0,7.0,0.8,2022,3,29,20
64,131,0.0,0.0,0.0,60.0,1.0,7.0,0.7,2022,3,29,20
64,132,0.0,0.0,0.0,60.0,1.0,7.0,0.6,2022,3,29,20
64,133,0.0,0.0,0.0,65.0,1.0,8.0,0.6,2022,3,29,20
64,134,0.0,0.0,0.0,55.0,1.0,9.0,0.7,2022,3,29,20
64,135,0.0,0.0,0.0,55.0,1.0,9.0,0.9,2022,3,29,20
65,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,20
65,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
65,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,20
65,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,20
65,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,20
65,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,20
65,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,20
65,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,20
65,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,20
65,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,20
65,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.0,2022,3,29,20
65,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.1,2022,3,29,20
65,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,20
65,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3,2022,3,29,20
65,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,20
65,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,20
65,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,20
66,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,20
66,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,20
66,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,20
66,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,20
66,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,20
66,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,20
66,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,20
66,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,20
66,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,20
66,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,20
66,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,20
66,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,20
66,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.6,2022,3,29,20
66,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,20
66,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,20
66,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,20
66,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,20
50,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.9,2022,3,29,23
50,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.2,2022,3,29,23
50,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
50,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,23
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
50,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
50,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,23
50,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,23
51,119,0.0,0.0,0.0,80.0,1.0,7.0,2.1,2022,3,29,23
51,120,0.0,0.0,0.0,75.0,1.0,7.0,1.7,2022,3,29,23
51,121,0.0,0.0,0.0,70.0,1.0,8.0,1.7,2022,3,29,23
51,122,0.0,0.0,0.0,70.0,1.0,8.0,1.5,2022,3,29,23
51,123,0.0,0.0,0.0,65.0,1.0,7.0,1.5,2022,3,29,23
51,124,0.0,0.0,0.0,65.0,1.0,6.0,1.5,2022,3,29,23
51,125,0.0,0.0,0.0,75.0,1.0,4.0,1.6,2022,3,29,23
51,126,0.0,0.0,0.0,80.0,1.0,4.0,1.6,2022,3,29,23
51,127,0.0,0.0,0.0,85.0,1.0,4.0,1.6,2022,3,29,23
51,128,0.0,0.0,0.0,85.0,1.0,4.0,1.6,2022,3,29,23
51,129,0.0,0.0,0.0,80.0,1.0,3.0,1.6,2022,3,29,23
51,130,0.0,0.0,0.0,75.0,1.0,3.0,1.6,2022,3,29,23
51,131,0.0,0.0,0.0,75.0,1.0,4.0,1.5,2022,3,29,23
51,132,0.0,0.0,0.0,70.0,1.0,2.0,1.4,2022,3,29,23
51,133,0.0,0.0,0.0,65.0,1.0,4.0,1.3,2022,3,29,23
51,134,0.0,0.0,0.0,60.0,1.0,5.0,1.3,2022,3,29,23
51,135,0.0,0.0,0.0,60.0,1.0,5.0,1.4,2022,3,29,23
52,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
52,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
52,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,23
52,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,23
52,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,23
52,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3,2022,3,29,23
52,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,23
52,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.0,2022,3,29,23
52,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,23
52,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,23
52,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
52,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
52,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
52,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,23
52,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
52,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
52,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
53,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,23
53,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,23
53,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,23
53,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,23
53,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
53,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
53,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
53,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,23
53,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,23
53,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,23
53,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3,2022,3,29,23
53,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,23
53,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,23
53,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,23
53,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
53,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
53,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
54,119,0.0,0.0,0.0,75.0,1.0,5.0,1.6,2022,3,29,23
54,120,0.0,0.0,0.0,75.0,1.0,5.0,1.5,2022,3,29,23
54,121,0.0,0.0,0.0,75.0,1.0,2.0,1.6,2022,3,29,23
54,122,0.0,0.0,0.0,75.0,1.0,4.0,1.6,2022,3,29,23
54,123,0.0,0.0,0.0,70.0,1.0,4.0,1.6,2022,3,29,23
54,124,0.0,0.0,0.0,75.0,1.0,5.0,1.6,2022,3,29,23
54,125,0.0,0.0,0.0,70.0,1.0,4.0,1.5,2022,3,29,23
54,126,0.0,0.0,0.0,70.0,1.0,6.0,1.4,2022,3,29,23
54,127,0.0,0.0,0.0,70.0,1.0,6.0,1.3,2022,3,29,23
54,128,0.0,0.0,0.0,70.0,1.0,6.0,1.2,2022,3,29,23
54,129,0.0,0.0,0.0,70.0,1.0,6.0,1.3,2022,3,29,23
54,130,0.0,0.0,0.0,70.0,1.0,8.0,1.4,2022,3,29,23
54,131,0.0,0.0,0.0,70.0,1.0,9.0,1.4,2022,3,29,23
54,132,0.0,0.0,0.0,65.0,1.0,8.0,1.4,2022,3,29,23
54,133,0.0,0.0,0.0,65.0,1.0,9.0,1.3,2022,3,29,23
54,134,0.0,0.0,0.0,65.0,1.0,8.0,1.3,2022,3,29,23
54,135,0.0,0.0,0.0,65.0,1.0,6.0,1.2,2022,3,29,23
55,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
55,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
55,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
55,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,23
55,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
55,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
55,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
55,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
55,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.0,2022,3,29,23
55,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,23
55,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
55,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,23
55,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,23
55,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.0,2022,3,29,23
55,133,0.0,0.0,0.0,85.0,1.0,9.0,5.6,2022,3,29,23
55,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
55,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,23
56,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,23
56,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
56,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
56,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,23
56,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
56,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
56,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
56,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
56,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
56,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,23
56,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,23
56,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,23
56,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,23
56,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,23
56,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,23
56,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.7,2022,3,29,23
56,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,23
57,119,0.0,0.0,0.0,75.0,1.0,6.0,1.7,2022,3,29,23
57,120,0.0,0.0,0.0,80.0,1.0,6.0,1.7,2022,3,29,23
57,121,0.0,0.0,0.0,80.0,1.0,5.0,1.7,2022,3,29,23
57,122,0.0,0.0,0.0,80.0,1.0,6.0,1.6,2022,3,29,23
57,123,0.0,0.0,0.0,80.0,1.0,4.0,1.5,2022,3,29,23
57,124,0.0,0.0,0.0,80.0,1.0,4.0,1.5,2022,3,29,23
57,125,0.0,0.0,0.0,80.0,1.0,3.0,1.5,2022,3,29,23
57,126,0.0,0.0,0.0,80.0,1.0,3.0,1.4,2022,3,29,23
57,127,0.0,0.0,0.0,80.0,1.0,2.0,1.6,2022,3,29,23
57,128,0.0,0.0,0.0,80.0,1.0,3.0,1.5,2022,3,29,23
57,129,0.0,0.0,0.0,80.0,1.0,4.0,1.6,2022,3,29,23
57,130,0.0,0.0,0.0,75.0,1.0,4.0,1.7,2022,3,29,23
57,131,0.0,0.0,0.0,75.0,1.0,4.0,1.8,2022,3,29,23
57,132,0.0,0.0,0.0,70.0,1.0,6.0,1.9,2022,3,29,23
57,133,0.0,0.0,0.0,70.0,1.0,8.0,2.8,2022,3,29,23
57,134,0.0,0.0,0.0,65.0,1.0,10.0,4.1,2022,3,29,23
57,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
58,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
58,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
58,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
58,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,23
58,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,23
58,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.5,2022,3,29,23
58,125,0.0,0.0,0.0,80.0,1.0,7.0,4.2,2022,3,29,23
58,126,0.0,0.0,0.0,80.0,1.0,8.0,3.7,2022,3,29,23
58,127,0.0,0.0,0.0,75.0,1.0,8.0,3.2,2022,3,29,23
58,128,0.0,0.0,0.0,70.0,1.0,8.0,2.6,2022,3,29,23
58,129,0.0,0.0,0.0,70.0,1.0,7.0,2.2,2022,3,29,23
58,130,0.0,0.0,0.0,70.0,1.0,7.0,1.9,2022,3,29,23
58,131,0.0,0.0,0.0,75.0,1.0,4.0,1.5,2022,3,29,23
58,132,0.0,0.0,0.0,80.0,1.0,4.0,1.4,2022,3,29,23
58,133,0.0,0.0,0.0,80.0,1.0,3.0,1.3,2022,3,29,23
58,134,0.0,0.0,0.0,80.0,1.0,5.0,1.3,2022,3,29,23
58,135,0.0,0.0,0.0,85.0,1.0,5.0,1.2,2022,3,29,23
59,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
59,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
59,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
59,122,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.7,2022,3,29,23
59,123,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.6,2022,3,29,23
59,124,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.6,2022,3,29,23
59,125,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.5,2022,3,29,23
59,126,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.3,2022,3,29,23
59,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.2,2022,3,29,23
59,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.1,2022,3,29,23
59,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.0,2022,3,29,23
59,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.9,2022,3,29,23
59,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.9,2022,3,29,23
59,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.8,2022,3,29,23
59,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.7,2022,3,29,23
59,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.7,2022,3,29,23
59,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.6,2022,3,29,23
60,119,0.0,0.0,0.0,75.0,1.0,6.0,3.3,2022,3,29,23
60,120,0.0,0.0,0.0,75.0,1.0,7.0,4.8,2022,3,29,23
60,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1,2022,3,29,23
60,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,23
60,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,23
60,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,23
60,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,23
60,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,23
60,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
60,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
